azimuthal_phi,cross_section
0,0.000459771
15.0,0.000466614
30.0,0.000486676
45.0,0.00051859
60.0,0.000560181
75.0,0.000605575
90.0,0.000660592
105.0,0.000712568
120.0,0.0007661002
135.0,0.000809593
150.0,0.000834507
165.0,0.000854202
180.0,0.000861412
195.0,0.000854202
210.0,0.000834507
225.0,0.000809593
240.0,0.0007661002
255.0,0.000712568
270.0,0.000660592
285.0,0.000605575
300.0,0.000560181
315.0,0.00051859
330.0,0.000486676
345.0,0.000466614
360.0,0.000459771
