azimuthal_phi,cross_section
0,0.000687206
15.0,0.000685677
30.0,0.000681195
45.0,0.000674065
60.0,0.000664773
75.0,0.000653953
90.0,0.000642341
105.0,0.000630729
120.0,0.000619909
135.0,0.000610617
150.0,0.000603487
165.0,0.000599055
180.0,0.000597477
195.0,0.000599055
210.0,0.000603487
225.0,0.000610617
240.0,0.000619909
255.0,0.000630729
270.0,0.000642341
285.0,0.000653953
300.0,0.000664773
315.0,0.000674065
330.0,0.000681195
345.0,0.000685677
360.0,0.000687206
