azimuthal_phi,cross_section
0.,0.005567723342939482
50.13840830449827,0.00651585014409222
99.96539792387543,0.008976945244956773 
150.1038062283737,0.011377521613832854
199.93079584775086,0.011680115273775217
250.06920415224914,0.009521613832853026
300.2076124567474,0.006899135446685879
350.03460207612454,0.00560806916426513
359.6885813148789,0.005587896253602306
24.602076124567475,0.0058097982708933724
77.5432525951557,0.007726224783861672
126.43598615916954,0.010409221902017292
179.37716262975778,0.011902017291066283
227.0242214532872,0.010711815561959655
273.42560553633217,0.008210374639769454
326.3667820069204, 0.0060115273775216145
