azimuthal_phi,cross_section
0.27820710973726154,0.0000961538461538465
49.52086553323031,0.011538461538461543
99.87635239567231,0.013317307692307694
149.95363214837712,0.006153846153846152
200.03091190108194,-0.004182692307692311
250.1081916537867,-0.01225961538461539
300.1854714064915,-0.012596153846153845
349.98454404945903,-0.0027403846153846133
359.72179289026275,-0.0000961538461538465
24.760432766615153,0.006730769230769231
75.1159196290572,0.013798076923076923
124.91499227202472,0.01043269230769231
174.99227202472954,0.0010096153846153866
225.34775888717155,-0.008990384615384615
274.59041731066463,-0.013798076923076923
324.94590417310667,-0.008846153846153846
