azimuthal_phi,cross_section
1.1111111111111145,0.00046042216358839044
48.88888888888889,0.0005290237467018469
99.72222222222224,0.000695250659630607
150.55555555555554,0.0008377308707124011
199.44444444444446,0.0008509234828496042
246.38888888888889,0.0007427440633245383
295.5555555555556,0.0005738786279683378
351.11111111111114,0.00046437994722955153
360.,0.00046042216358839044
24.999999999999986,0.00048021108179419525
75.83333333333333,0.0006134564643799472
123.88888888888889,0.0007730870712401055
174.44444444444443,0.0008614775725593667
224.16666666666669,0.0008073878627968339
271.6666666666667,0.0006556728232189975
323.05555555555554,0.0005000000000000001
