azimuthal_phi,cross_section
0.2870813397129155,0.0006875852660300137
50.52631578947369,0.0006725784447476126
99.90430622009568,0.000635743519781719
150.1435406698565,0.0006030013642564803
200.3827751196172,0.0005989085948158254
250.04784688995218,0.0006261937244201911
300.,0.0006657571623465212
350.2392344497608,0.0006875852660300137
360.,0.0006875852660300137
24.976076555023923,0.0006821282401091406
75.21531100478468,0.0006548431105047749
126.31578947368422,0.0006166439290586631
176.55502392344496,0.0005961800818553888
226.79425837320576,0.0006125511596180083
273.8755980861244,0.0006466575716234653
324.4019138755981,0.000679399727148704
