azimuthal_phi,cross_section
0.,0.000011918951132300175
49.341500765696786,0.0011179976162097737
100.0612557427259,0.0012181168057210962
150.5053598774885,0.0005411203814064364
200.94946401225118,-0.00039809296781883165
250.0153139356815,-0.0011323003575685335
300.1837672281777,-0.001213349225268176
350.3522205206738,-0.0002550655542312274
359.17304747320065,-0.000011918951132300175
23.70597243491576,0.0006317044100119192
75.52833078101072,0.0012943980929678188
126.5237366003063,0.0009320619785458876
174.48698315467075,0.00009773539928486282
225.2067381316999,-0.0008033373063170441
274.5482388973967,-0.0012896305125148985
324.71669218989285,-0.0008700834326579256
