azimuthal_phi,cross_section
0.,0.008625162127107653
50.18691588785045,0.00838910505836576
105.70093457943922,0.007808041504539559
153.0841121495327,0.0074448767833981844
200.74766355140184,0.007408560311284048
248.13084112149528,0.007735408560311285
304.20560747663546,0.008334630350194553
351.02803738317755,0.008607003891050584
359.4392523364485,0.008588845654993515
22.990654205607484,0.008570687418936447
79.06542056074765,0.00809857328145266
133.45794392523362,0.007535667963683529
181.68224299065417,0.007354085603112842
228.50467289719623,0.007553826199740597
277.2897196261682,0.008062256809338522
332.2429906542055,0.00853437094682231
