azimuthal_phi,cross_section
0.28169014084506727,-0.0054726609963548
49.859154929577464,-0.005628189550425274
101.97183098591549,-0.0055504252733900375
149.57746478873239,-0.005287970838396112
203.0985915492958,-0.005258809234507899
250.14084507042253,-0.005501822600243015
303.3802816901408,-0.0056476306196840825
350.1408450704226,-0.005501822600243015
360.5633802816902,-0.005482381530984204
22.535211267605636,-0.0055309842041312285
75.49295774647888,-0.0056476306196840825
128.73239436619718,-0.005394896719319564
176.05633802816902,-0.005239368165249088
230.14084507042259,-0.005385176184690159
276.338028169014,-0.005628189550425274
324.78873239436626,-0.005579586877278252
